Name,Price,Date,Time
Долгит 150 г крем,3 390 ₸ 3 153 ₸,2024-05-06,20:13:23
Ферталь Сэлтфар Детский 15 мл №6 жидк. флак.,4 450 ₸ 4 139 ₸,2024-05-06,20:13:23
Солпадеин Актив №12 табл.раствор.,1 450 ₸ 1 349 ₸,2024-05-06,20:13:23
АндроДоз 503 мг №60 капс.,6 090 ₸ 5 664 ₸,2024-05-06,20:13:23
Фурацилин 20 мг №10 пакет для приготовления р-ра,740 ₸ 689 ₸,2024-05-06,20:13:23
"Мелоксикам-Тева 7,5 мг №20 табл.",1 720 ₸ 1 600 ₸,2024-05-06,20:13:23
Бриллиантовый зеленый раствор спиртовой 20 мл,150 ₸ 140 ₸,2024-05-06,20:13:23
Моксилен 250 мг №20 капс.,1 340 ₸ 1 247 ₸,2024-05-06,20:13:23
"Дексаметазон 0,1% 10 мл капли глазн.",450 ₸ 419 ₸,2024-05-06,20:13:23
Амитриптилин-ТК 25 мг №50 табл.п.о.,540 ₸ 503 ₸,2024-05-06,20:13:23
Флукап 6 мг/мл  13 г пор.д/сусп.,3 690 ₸ 3 432 ₸,2024-05-06,20:13:23
"ДУОСЛИМ УТРО 0,4 г №30 капс.",2 240 ₸ 2 084 ₸,2024-05-06,20:13:23
Гелмадол 200 мг №2 табл.п.п.о.,2 820 ₸ 2 623 ₸,2024-05-06,20:13:23
Вобилон 80 мг №30 капс.,3 050 ₸ 2 837 ₸,2024-05-06,20:13:23
"Алтея 100 мл сироп с 3-х лет ""Алтайские травы""",560 ₸ 521 ₸,2024-05-06,20:13:23
Адемта 400 мг №20 табл.п.о.раствор./кишечн.,12 990 ₸ 12 081 ₸,2024-05-06,20:13:23
Цефавора® 50 мл капли,4 840 ₸ 4 502 ₸,2024-05-06,20:13:23
Вода для инъекций 5 мл №5 жидк.д/ин.,520 ₸ 484 ₸,2024-05-06,20:13:23
Допрокин 10 мг №20 табл.,2 740 ₸ 2 549 ₸,2024-05-06,20:13:23
ТемпоФЕН 200 мг/5 мл 100 г суспензия для приема внутрь,1 390 ₸ 1 293 ₸,2024-05-06,20:13:23
"L-Цет 2,5 мг/5 мл 100 мл сироп",2 735 ₸ 2 544 ₸,2024-05-06,20:13:23
Лорнадо 8 мг №1+1 пор.д/р-ра д/ин.флак.,2 930 ₸ 2 725 ₸,2024-05-06,20:13:23
Нормомед® 240 мл сироп,4 150 ₸ 3 860 ₸,2024-05-06,20:13:26
Линкас лор со вкусом апельсина №16 табл.,880 ₸ 819 ₸,2024-05-06,20:13:26
Реосорбилакт 200 мл р-р д/инф.,2 830 ₸ 2 632 ₸,2024-05-06,20:13:26
Овсяное молочко с тыквой 150 г пор.,490 ₸ 456 ₸,2024-05-06,20:13:26
"Феназепам® 0,5 мг №50 табл.дисперг. в полости рта",3 415 ₸ 3 176 ₸,2024-05-06,20:13:26
Ибупрофен-Акос 400 мг №20 табл.п.п.о.,390 ₸ 363 ₸,2024-05-06,20:13:26
Гепарин-Индар 5000 МЕ/мл 5мл №5 р-р д/ин.,8 250 ₸ 7 673 ₸,2024-05-06,20:13:26
"Подорожника 100 мл сироп с 3-х лет ""Алтайские травы""",725 ₸ 675 ₸,2024-05-06,20:13:26
Этодин Дуо 500 мг/8 мг №14 табл.п.п.о.,3 555 ₸ 3 307 ₸,2024-05-06,20:13:26
Калий + магний форте эвалар №60 табл.,2 490 ₸ 2 316 ₸,2024-05-06,20:13:26
Кызыл Май 30 мл масло полифитовое,980 ₸ 912 ₸,2024-05-06,20:13:26
Фамвиталь Смарт №90 капс.,12 120 ₸ 11 272 ₸,2024-05-06,20:13:26
"ДУОСЛИМ ВЕЧЕР 0,3 г №30 капс.",2 240 ₸ 2 084 ₸,2024-05-06,20:13:26
Энтерожермина® Форте 4 млрд/5мл №5 суспензия для приема внутрь,2 960 ₸ 2 753 ₸,2024-05-06,20:13:26
Момейд 15 г мазь в тубе,670 ₸ 624 ₸,2024-05-06,20:13:26
Меновазин 50 мл раствор для наружного применения,480 ₸ 447 ₸,2024-05-06,20:13:26
Аскорил Экспекторант без сахара 200 мл р-р для приема внутрь,3 990 ₸ 3 711 ₸,2024-05-06,20:13:26
Дивагестия 2 мг №28 табл.,7 470 ₸ 6 948 ₸,2024-05-06,20:13:26
Стопангин - Плюс - Тева №20 табл.д/рассас.,2 060 ₸ 1 916 ₸,2024-05-06,20:13:26
Симеспасмил №40 капс.,2 880 ₸ 2 679 ₸,2024-05-06,20:13:26
Полисорб МП 12 г пор.д/сусп. для приема внутрь,1 780 ₸ 1 656 ₸,2024-05-06,20:13:26
Альбувен 20% 100 мл р-р д/инф.фл.,32 390 ₸ 30 123 ₸,2024-05-06,20:13:26
"Моксонидин Ксантис 0,2 мг №30 табл.п.п.о.",2 080 ₸ 1 935 ₸,2024-05-06,20:13:26
"Токсивенол 150 мг/1,5 мг №10 р-р д/ин.",9 190 ₸ 8 547 ₸,2024-05-06,20:13:26
Нейромультивит 2 мл №10 р-р д/ин.,3 620 ₸ 3 367 ₸,2024-05-06,20:13:26
Ацетилцистеин-Тева 600 мг №20 табл.шип.,4 440 ₸ 4 130 ₸,2024-05-06,20:13:26
Ацемед 100 мг №10 пор.д/р-ра для приема внутрь,830 ₸ 772 ₸,2024-05-06,20:13:26
Ацемед 600 мг №10 пор.д/р-ра для приема внутрь,1 880 ₸ 1 749 ₸,2024-05-06,20:13:26
Имастон 1 г №30 табл.п.о.,9 495 ₸ 8 831 ₸,2024-05-06,20:13:26
Клопидогрель-Тева 75 мг №30 табл.п.п.о.,13 990 ₸ 13 011 ₸,2024-05-06,20:13:26
Прегабалин-Рихтер 150 мг №14 капс.,4 020 ₸ 3 739 ₸,2024-05-06,20:13:26
Орадро 125 мг/5 мл №1 суспензия для приема внутрь,3 660 ₸ 3 404 ₸,2024-05-06,20:13:26
"Моксонидин Ксантис 0,4 мг №30 табл.п.п.о.",3 100 ₸ 2 883 ₸,2024-05-06,20:13:29
Тадалекс 20 мг №4 табл.п.о.,11 955 ₸ 11 119 ₸,2024-05-06,20:13:29
Витажиналь Мама №30 капс.,6 120 ₸ 5 692 ₸,2024-05-06,20:13:29
Долгит® 100 г гель,2 730 ₸ 2 539 ₸,2024-05-06,20:13:29
Бритосопт 5 мл капли глазн.,4 250 ₸ 3 953 ₸,2024-05-06,20:13:29
Долгит® 50 г гель,1 710 ₸ 1 591 ₸,2024-05-06,20:13:29
"Fidialeye Redox офтальм. р-р с гипромеллозой, липоевой кислотой и аминокислотами 10 мл",6 590 ₸ 6 129 ₸,2024-05-06,20:13:29
Кызыл Май 30 мл масло полифитовое с механическим распылителем,1 195 ₸ 1 112 ₸,2024-05-06,20:13:29
Ганатон 50 мг №40 табл.п.п.о.,4 830 ₸ 4 492 ₸,2024-05-06,20:13:29
Линкас лор со вкусом меда и лимона №16 табл.,870 ₸ 810 ₸,2024-05-06,20:13:29
Кванил 100 мг/1 мл 30 мл р-р для приема внутрь,4 465 ₸ 4 153 ₸,2024-05-06,20:13:29
Бензилпенициллин 1 млн. ЕД №50 пор. д/ин.фл.,3 365 ₸ 3 130 ₸,2024-05-06,20:13:29
Глицин Форте 300 мг №60+20 табл.,1 450 ₸ 1 349 ₸,2024-05-06,20:13:29
Фурацилин авексима 20 мг №10 табл.шип. для приг. р-ра для местн и наружного прим.,970 ₸ 903 ₸,2024-05-06,20:13:29
Тримедат® форте 300 мг №60 табл.,12 485 ₸ 11 612 ₸,2024-05-06,20:13:29
ГЛИЦ для взрослых 2500 мг №12 супп.рект.,2 270 ₸ 2 112 ₸,2024-05-06,20:13:29
Канизон Плюс 15 г №1 крем д/наружного прим.,3 360 ₸ 3 125 ₸,2024-05-06,20:13:29
ГрипГо №10 табл.,715 ₸ 665 ₸,2024-05-06,20:13:29
Ибупрофен NOBEL® 100 мг/5 мл 100 мл сусп. со вкусом клубники,1 340 ₸ 1 247 ₸,2024-05-06,20:13:29
"Ле-Карнита (L-карнитин 2,0 г/аргинин 0,2 г.) 10 мл №10 флаконы",6 420 ₸ 5 971 ₸,2024-05-06,20:13:29
Ретибиол №30 капс.,9 250 ₸ 8 603 ₸,2024-05-06,20:13:29
Повидон-Йод-DF 50 мл р-р д/наружного и местн примен,490 ₸ 456 ₸,2024-05-06,20:13:29
"ГриппФри фито ""лимон-имбирь"" №10 саше-пакеты",1 950 ₸ 1 814 ₸,2024-05-06,20:13:29
Климонорм №21 драже,5 690 ₸ 5 292 ₸,2024-05-06,20:13:29
911 серия Луковый 150 мл бальзам от вып. волос,1 080 ₸ 1 005 ₸,2024-05-06,20:13:29
A-Derma Dermalibour CICA+ 50 мл крем восстанавлив. д/детей и взрослых (4291),4 530 ₸ 4 213 ₸,2024-05-06,20:13:29
"Неотрависил со вкусом апельсина 2,5 г №24 пастилки",1 790 ₸ 1 665 ₸,2024-05-06,20:13:29
Парацетамол 500 мг №10 табл.,140 ₸ 131 ₸,2024-05-06,20:13:29
Ацемед 200 мг №10 пор.д/р-ра для приема внутрь,990 ₸ 921 ₸,2024-05-06,20:13:29
Полиоксидоний 6 мг/мл  №5 р-р для в/в. и в/м. введения в амп.,10 470 ₸ 9 738 ₸,2024-05-06,20:13:29
Мардозия 5 мл капли глазн.,4 150 ₸ 3 860 ₸,2024-05-06,20:13:29
Сорбилакт 200 мл р-р д/инф.,3 510 ₸ 3 265 ₸,2024-05-06,20:13:29
Декатилен №40 табл.д/рассас.,5 150 ₸ 4 790 ₸,2024-05-06,20:13:30
Риноцил 15 мл капли наз.,3 690 ₸ 3 432 ₸,2024-05-06,20:13:30
"Сонекс 7,5 мг №30 табл.п.о.",2 490 ₸ 2 316 ₸,2024-05-06,20:13:30
"Карандаш для ароматерапии ""103 помощь"" 1,3 г",990 ₸ 921 ₸,2024-05-06,20:13:30
"Неотрависил со вкусом меда и лимона 2,5 г №24 пастилки",1 770 ₸ 1 647 ₸,2024-05-06,20:13:30
Рыбий жир Меллер с лимонным вкусом 250 мл жидк. флак.,6 835 ₸ 6 357 ₸,2024-05-06,20:13:30
Кавинтон® комфорте 10 мг №30 табл.дисперг. в полости рта,2 690 ₸ 2 502 ₸,2024-05-06,20:13:30
Толкимадо 1 мл №5 раствор для инъекций в ампулах,3 150 ₸ 2 930 ₸,2024-05-06,20:13:30
Перцовый перфорированный Bioplatax® №1 пластырь,80 - 170 ₸,2024-05-06,20:13:30
Ибуфлекс 60 мг №10 супп.рект.,1 820 ₸ 1 693 ₸,2024-05-06,20:13:30
Дестан 30 мл капли,5 990 ₸ 5 571 ₸,2024-05-06,20:13:30
Волкизи №30 табл.,5 165 ₸ 4 804 ₸,2024-05-06,20:13:30
Индол Форте №60 капс.,6 390 ₸ 5 943 ₸,2024-05-06,20:13:30
Орнимед 500 мг №20 табл.п.о.,3 775 ₸ 3 511 ₸,2024-05-06,20:13:30
Ибупрофен Форте NOBEL® 200 мг/5 мл 100 мл сусп. со вкусом клубники,1 690 ₸ 1 572 ₸,2024-05-06,20:13:30
Эрбинол 250 мг №14 табл.,5 190 ₸ 4 827 ₸,2024-05-06,20:13:30
"Пустырник Форте 0,55 г №40+20 табл.",1 390 ₸ 1 293 ₸,2024-05-06,20:13:30
"Бадяга ""103 помощь"" 75 мл крем-бальзам для тела",690 ₸ 642 ₸,2024-05-06,20:13:30
"Бальзам Косметический на основе эфирных масел ""103 помощь"" 4 г",690 ₸ 642 ₸,2024-05-06,20:13:30
Ривароксабан NOBEL® 20 мг №30 табл.п.п.о.,17 860 ₸ 16 610 ₸,2024-05-06,20:13:30
Серрата™ 10 мг №30 табл.,2 920 ₸ 2 716 ₸,2024-05-06,20:13:30
Эзолес 40 мг №1 лиофилизат для приготовления раствора для в/в введения,1 730 ₸ 1 609 ₸,2024-05-06,20:13:30
Эрбинол 10 мг/г 30 г крем д/наружного прим.,2 970 ₸ 2 763 ₸,2024-05-06,20:13:30
Венарус 2% 100 г гель в тубе,3 770 ₸ 3 393 ₸,2024-05-06,20:13:30
"Флутинекс 50 мкг/доза, 14.5 г №1 спрей наз.",3 850 ₸ 3 581 ₸,2024-05-06,20:13:30
"Фозикард Н-Тева 20 мг/12,5 мг №28 табл.",3 140 ₸ 2 921 ₸,2024-05-06,20:13:30
"Железо хелат 0,25 г №60 капс.",3 840 ₸ 3 572 ₸,2024-05-06,20:13:30
Ноофен 500 мг №24 капс.,9 180 ₸ 8 538 ₸,2024-05-06,20:13:30
"Натрия хлорид DF 0,9%/5 мл №10 раствор для инъекций в ампулах",440 ₸ 410 ₸,2024-05-06,20:13:30
Нозейлин 15 мл капли глазн./наз.,1 370 ₸ 1 275 ₸,2024-05-06,20:13:30
Риноцил 10 мл спрей,3 530 ₸ 3 283 ₸,2024-05-06,20:13:30
Мукалтин 100 мл сироп от кашля,1 090 ₸ 1 014 ₸,2024-05-06,20:13:30
Солфин 10 мг №30 табл.п.п.о.,4 380 ₸ 4 074 ₸,2024-05-06,20:13:33
Лаваль-Сэлтфар для укреп.волос и ногтей №30 капс.,4 850 ₸ 4 511 ₸,2024-05-06,20:13:33
"Натрия хлорид DF 0,9%/10 мл №10 раствор для инъекций в ампулах",590 ₸ 549 ₸,2024-05-06,20:13:33
Феброфид 100 мг/2 мл №10 р-р для в/в. и в/м. введения в амп.,3 890 ₸ 3 618 ₸,2024-05-06,20:13:33
Лазолван® Макс 75 мг №10 капс. с пролонг.высвоб.,2 460 ₸ 2 288 ₸,2024-05-06,20:13:33
Тансифа® 16 мг / 5 мг №28 табл.,2 380 ₸ 2 214 ₸,2024-05-06,20:13:33
"Рыбий жир Меллер с фруктовым вкусом, 250 мл жидк. флак.",6 835 ₸ 6 357 ₸,2024-05-06,20:13:33
Комфодерм 0.1% 30 г мазь,4 450 ₸ 4 139 ₸,2024-05-06,20:13:33
Персен ночной №20 капс. (Акция 1+1),3 570 ₸ 3 321 ₸,2024-05-06,20:13:33
Перцовый №1 пластырь,250 ₸,2024-05-06,20:13:33
Лоробен 200 мл №1 раствор д/полоскания,2 240 ₸ 2 084 ₸,2024-05-06,20:13:33
Тразесил со вкусом мяты №12 леденцы,745 ₸ 693 ₸,2024-05-06,20:13:33
Natrol Омега-3 Рыбий жир 1000 мг №60 капс.,5 760 ₸ 5 357 ₸,2024-05-06,20:13:33
Алмонт 10 10 мг №28 табл.п.п.о.,5 395 ₸ 5 018 ₸,2024-05-06,20:13:33
ПК-Мерц 100 мг №30 табл.п.п.о.,4 490 ₸ 4 176 ₸,2024-05-06,20:13:33
Фитолизин COMPLEX 100 г паста для приема внутрь,2 850 ₸ 2 651 ₸,2024-05-06,20:13:33
Мукоплант с подорожником 100 мл сироп от кашля,1 370 ₸ 1 275 ₸,2024-05-06,20:13:33
Гарни 30 мл лосьон против выпадения волос,3 330 ₸ 3 097 ₸,2024-05-06,20:13:33
Триномия 100 мг/20 мг/5 мг №28 капс.,6 540 ₸ 6 083 ₸,2024-05-06,20:13:33
Невис Актив YeniVita №30 табл.,3 690 ₸ 3 432 ₸,2024-05-06,20:13:33
Кестин 20 мг №10 таблетки-лиофилизат,3 850 ₸ 3 581 ₸,2024-05-06,20:13:33
"Тимолол-DF 0,5% 5 мл капли глазн.",830 ₸ 772 ₸,2024-05-06,20:13:33
Короним 10 мг №50 табл.,6 450 ₸ 5 999 ₸,2024-05-06,20:13:33
Ксигдуо™ XR 10 мг/1000 мг №28 табл.п.п.о.пролонг.высвоб.,16 180 ₸ 15 048 ₸,2024-05-06,20:13:33
Natrol Омега-3 Рыбий жир 1000 мг №90 капс.,6 320 ₸ 5 878 ₸,2024-05-06,20:13:33
Тайлолфен хот Кидс №6 пор.д/р-ра для приема внутрь,690 ₸ 642 ₸,2024-05-06,20:13:33
ПК-Мерц 200 мг/500 мл №2 р-р д/инф.фл.,22 520 ₸ 20 944 ₸,2024-05-06,20:13:33
"Атрикс 1 г + 3,5 мл пор. д/приг.р-ра для в/м. ин. с раств.",2 660 ₸ 2 474 ₸,2024-05-06,20:13:33
Вечернее валериана Биокор №60 табл.,380 ₸ 354 ₸,2024-05-06,20:13:33
"Симбикорт Рапихалер 160/4,5 мкг/доза 120 доз аэроз.ингал.доз.",16 920 ₸ 15 736 ₸,2024-05-06,20:13:33
Афлодерм 40 г мазь д/наружного прим.,2 740 ₸ 2 549 ₸,2024-05-06,20:13:33
Белогент 30 г мазь д/наружного прим.,1 990 ₸ 1 851 ₸,2024-05-06,20:13:33
"Тимолол-DF 0,25% 5 мл капли глазн.",720 ₸ 670 ₸,2024-05-06,20:13:36
Анги Септ лимон №24 леденцы,1 365 ₸ 1 270 ₸,2024-05-06,20:13:36
Natrol Ацидофильный пробиотик №100 капс.,7 490 ₸ 6 966 ₸,2024-05-06,20:13:36
Пантап 40 мг №1 пор.лиоф.д/р-ра в/в,1 570 ₸ 1 461 ₸,2024-05-06,20:13:36
Омалгин 500 мг/мл 20 мл капли д/приема внутрь,2 425 ₸ 2 256 ₸,2024-05-06,20:13:36
Ундевит 500 мг №100 драже m&h,290 ₸ 270 ₸,2024-05-06,20:13:36
Перцовый перфорированный 10 х 18 см №1 пластырь,280 ₸ 261 ₸,2024-05-06,20:13:36
Элеутерококк П m&h 200 мг №30 табл.,345 ₸ 321 ₸,2024-05-06,20:13:36
Клодифен 75 мг/3 мл №5 р-р для в/в. и в/м. введения в амп.,1 380 ₸ 1 284 ₸,2024-05-06,20:13:36
Бифибал №20 саше,5 390 ₸ 5 013 ₸,2024-05-06,20:13:36
Сила Императора - Форте 500 мг №10 капс.,4 540 ₸ 4 223 ₸,2024-05-06,20:13:36
Natrol Витамин В-12 5000 мкг №100 табл.,7 590 ₸ 7 059 ₸,2024-05-06,20:13:36
Короним 5 мг №50 табл.,3 570 ₸ 3 321 ₸,2024-05-06,20:13:36
Феброфид 50 мг №20 капс.,1 780 ₸ 1 656 ₸,2024-05-06,20:13:36
Natrol Омега-3 Рыбий жир 1200 мг №60 капс.,8 450 ₸ 7 859 ₸,2024-05-06,20:13:36
Тразесил со вкусом клубники №12 пастилки,745 ₸ 693 ₸,2024-05-06,20:13:36
Кванил 500 мг №30 табл.п.п.о.,6 940 ₸ 6 455 ₸,2024-05-06,20:13:36
